,Timestamp,AX,AY,AZ,fAX,fAY,fAZ,Amag,UL,SMA50AX,SMA50AY,SMA50AZ,AMAG,std,2std,3std
455,18:15:26:166000,-12704,1920,-2816,509.873474,-109.074547,-424.666016,672.4651972,1746.42,970.24,-49.28,-689.28,1191.176348992877,395.25898789896104,790.5179757979221,1185.776963696883
456,18:15:26:232000,12096,3808,-2112,1179.455933,24.739237,-484.473206,1275.320593,1746.42,1193.6,7.04,-702.72,1385.1158507503983,395.25898789896104,790.5179757979221,1185.776963696883
457,18:15:26:369000,6976,-1056,2752,1564.653931,-13.65848,-370.077423,1607.882389,1746.42,1305.6,-12.16,-632.32,1450.7128620095707,395.25898789896104,790.5179757979221,1185.776963696883
458,18:15:26:660000,1664,-4096,1632,1571.512573,-156.645538,-297.464478,1607.070225,1746.42,1320.96,-87.68,-588.16,1448.6391164123659,395.25898789896104,790.5179757979221,1185.776963696883
459,18:15:26:729000,-224,-512,-1536,1455.344604,-169.616882,-342.485138,1504.690624,1746.42,1350.4,-108.16,-573.44,1471.0921722312305,395.25898789896104,790.5179757979221,1185.776963696883
460,18:15:26:816000,32,-1888,32,1365.940674,-230.548126,-329.036407,1423.801714,1746.42,1398.4,-130.56,-623.36,1536.602148638352,395.25898789896104,790.5179757979221,1185.776963696883
461,18:15:26:956000,-384,-1120,576,1259.753174,-262.016479,-297.434204,1320.64295,1746.42,1411.2,-127.36,-643.84,1556.3534159052692,395.25898789896104,790.5179757979221,1185.776963696883
462,18:15:27:045000,768,-32,-800,1230.69397,-254.021729,-314.687164,1295.439191,1746.42,1435.52,-88.32,-658.56,1581.84049967119,395.25898789896104,790.5179757979221,1185.776963696883
463,18:15:27:134000,192,-1088,-288,1172.201172,-282.159393,-313.792816,1245.847279,1746.42,1413.76,-117.76,-611.84,1544.9702070913859,395.25898789896104,790.5179757979221,1185.776963696883
464,18:15:27:220000,-800,-1376,1344,1064.994507,-318.435791,-260.009338,1141.5864,1746.42,1433.6,-110.08,-683.52,1592.0195214883515,395.25898789896104,790.5179757979221,1185.776963696883
465,18:15:27:403000,-544,-352,320,978.943604,-319.53598,-241.198792,1057.643929,1746.42,1367.04,-113.92,-643.84,1515.3567479639903,395.25898789896104,790.5179757979221,1185.776963696883
466,18:15:27:540000,-256,32,-96,914.338379,-308.37149,-236.586472,993.5194039,1746.42,1331.84,-180.48,-604.8,1473.8228713112032,395.25898789896104,790.5179757979221,1185.776963696883
467,18:15:27:874000,-576,480,-64,838.511475,-283.938843,-231.258011,914.9879933,1746.42,1242.24,-146.56,-718.08,1442.317211157102,395.25898789896104,790.5179757979221,1185.776963696883
468,18:15:28:030000,96,-192,-640,801.544128,-281.132935,-243.540619,883.6406223,1746.42,1281.92,-117.76,-717.44,1473.7389380755333,395.25898789896104,790.5179757979221,1185.776963696883
469,18:15:28:123000,-640,-640,-928,732.211426,-291.779877,-263.66687,831.1373456,1746.42,1210.24,-152.96,-694.4,1403.6627013638283,395.25898789896104,790.5179757979221,1185.776963696883
470,18:15:28:255000,224,1056,-544,708.24939,-252.675156,-271.780945,799.5791487,1746.42,1203.2,-187.52,-695.04,1402.117895185708,395.25898789896104,790.5179757979221,1185.776963696883
471,18:15:28:349000,608,-736,-128,703.691711,-266.659729,-267.714325,798.7242296,1746.42,1221.12,-213.12,-586.88,1371.4890897123462,395.25898789896104,790.5179757979221,1185.776963696883
472,18:15:28:435000,1632,96,192,744.138,-256.365784,-255.034302,827.3495473,1746.42,1239.68,-278.4,-494.08,1363.2417646184406,395.25898789896104,790.5179757979221,1185.776963696883
473,18:15:28:528000,-640,0,-1120,685.321777,-249.239899,-278.459412,780.5934341,1746.42,1239.04,-261.12,-499.2,1361.1041165171753,395.25898789896104,790.5179757979221,1185.776963696883
474,18:15:28:660000,480,672,-448,676.730652,-224.201538,-283.005127,767.0219077,1746.42,1207.04,-218.24,-440.32,1303.2482348347917,395.25898789896104,790.5179757979221,1185.776963696883
475,18:15:28:842000,-1024,-832,-352,608.157288,-240.572113,-284.812653,713.3361591,1746.42,1164.8,-236.16,-417.28,1259.6242233301168,395.25898789896104,790.5179757979221,1185.776963696883
476,18:15:28:933000,-1216,-352,-224,535.149353,-243.529205,-283.258057,652.6303935,1746.42,1116.8,-246.4,-422.4,1219.1706033201424,395.25898789896104,790.5179757979221,1185.776963696883
477,18:15:29:023000,384,992,1952,529.128967,-211.518875,-227.475128,613.5655076,1746.42,1164.16,-202.88,-380.8,1241.5463905952126,395.25898789896104,790.5179757979221,1185.776963696883
478,18:15:29:111000,-928,-768,-352,473.151459,-225.910492,-230.639191,572.8021386,1746.42,1123.2,-248.32,-375.68,1210.11426105141,395.25898789896104,790.5179757979221,1185.776963696883
479,18:15:29:336000,192,128,832,462.458649,-216.891693,-204.243576,550.1140308,1746.42,1169.92,-204.8,-378.24,1246.4835915486412,395.25898789896104,790.5179757979221,1185.776963696883
480,18:15:29:969000,320,96,160,457.210876,-209.062668,-195.232193,539.3186382,1746.42,1247.36,-168.96,-382.72,1315.6477680595212,395.25898789896104,790.5179757979221,1185.776963696883
481,18:15:30:055000,1504,1216,352,494.503845,-174.063538,-181.92662,554.913924,1746.42,1335.04,-90.24,-433.28,1406.4873328971007,395.25898789896104,790.5179757979221,1185.776963696883
482,18:15:30:190000,192,-192,-96,483.887329,-174.505447,-179.865173,544.9317193,1746.42,1290.24,-51.84,-351.36,1338.2303586453268,395.25898789896104,790.5179757979221,1185.776963696883
483,18:15:30:507000,384,768,-864,480.480804,-151.835007,-195.920425,540.6482084,1746.42,1175.68,-51.84,-296.96,1213.7116995398867,395.25898789896104,790.5179757979221,1185.776963696883
484,18:15:30:602000,-5184,544,-1504,293.311401,-135.190231,-226.315353,394.368629,1746.42,1054.08,-76.16,-323.84,1105.3313248071818,395.25898789896104,790.5179757979221,1185.776963696883
485,18:15:31:269000,-512,-384,-1440,264.738281,-141.081833,-254.580719,393.448578,1746.42,1037.44,40.96,-448.64,1131.0337416717507,395.25898789896104,790.5179757979221,1185.776963696883
486,18:15:31:493000,-1216,-256,1920,213.211914,-143.752975,-203.916397,328.1861287,1746.42,914.56,35.84,-572.8,1079.7241958944885,395.25898789896104,790.5179757979221,1185.776963696883
487,18:15:31:583000,-96,480,-704,202.516571,-129.552063,-215.785721,323.0482564,1746.42,849.92,-48.64,-421.12,949.7746629595885,395.25898789896104,790.5179757979221,1185.776963696883
488,18:15:31:723000,-32,-384,-1376,194.629211,-135.285156,-242.947342,339.4201146,1746.42,874.24,-76.8,-553.6,1037.6255478736055,395.25898789896104,790.5179757979221,1185.776963696883
489,18:15:31:946000,96,-608,512,191.405441,-145.753281,-225.286316,329.596702,1746.42,737.92,-83.2,-546.56,922.0498901903302,395.25898789896104,790.5179757979221,1185.776963696883
490,18:15:32:169000,672,288,-1152,206.645874,-136.269135,-246.782471,349.533092,1746.42,526.08,-210.56,-591.36,819.0252313573741,395.25898789896104,790.5179757979221,1185.776963696883
491,18:15:32:576000,992,768,128,231.010056,-116.755875,-238.132217,351.7165522,1746.42,586.24,-168.96,-564.48,831.1813818896571,395.25898789896104,790.5179757979221,1185.776963696883
492,18:15:33:166000,64,672,-192,225.908249,-99.799965,-237.083847,342.349705,1746.42,503.04,-252.16,-498.56,751.795172104743,395.25898789896104,790.5179757979221,1185.776963696883
493,18:15:33:300000,704,1280,1280,240.125946,-70.314301,-203.343353,322.417571,1746.42,432.0,-317.44,-242.56,588.4110019365716,395.25898789896104,790.5179757979221,1185.776963696883
494,18:15:33:396000,-1504,-1504,224,189.288696,-101.120461,-193.770081,289.1408002,1746.42,473.6,-369.92,-261.76,655.4815512277977,395.25898789896104,790.5179757979221,1185.776963696883
495,18:15:33:479000,224,-320,-864,190.305084,-105.853844,-208.578217,301.5392742,1746.42,426.24,-346.88,-257.92,607.0658929638529,395.25898789896104,790.5179757979221,1185.776963696883
496,18:15:33:616000,-1600,0,-416,139.339798,-103.603554,-213.120743,274.8994849,1746.42,257.92,-382.72,-184.32,496.9619574977546,395.25898789896104,790.5179757979221,1185.776963696883
497,18:15:33:788000,480,-288,768,149.097031,-107.44989,-192.009384,265.7875224,1746.42,178.56,-389.12,-113.92,443.0302635260937,395.25898789896104,790.5179757979221,1185.776963696883
498,18:15:34:643000,576,1216,768,161.062683,-80.310333,-171.399139,248.5328998,1746.42,273.92,-314.88,-108.16,431.1382219196066,395.25898789896104,790.5179757979221,1185.776963696883
499,18:15:35:048000,-768,544,-2144,135.521652,-67.43985,-213.637421,261.8304779,1746.42,255.36,-240.0,-224.64,416.25936530004947,395.25898789896104,790.5179757979221,1185.776963696883
500,18:15:35:454000,1152,608,896,163.209747,-53.6297,-189.477676,255.7642585,1746.42,239.36,-213.76,-233.6,396.93262299790877,395.25898789896104,790.5179757979221,1185.776963696883
501,18:15:36:085000,-96,32,640,156.200348,-51.891273,-171.418869,237.6461268,1746.42,232.32,-264.32,-146.56,381.2052969201766,395.25898789896104,790.5179757979221,1185.776963696883
502,18:15:36:582000,-640,-224,480,135.131027,-55.32159,-157.313538,214.6355563,1746.42,262.4,-274.56,-130.56,401.6003824699374,395.25898789896104,790.5179757979221,1185.776963696883
503,18:15:36:939000,-2304,-768,-1024,71.27478,-69.295479,-175.91655,202.0608578,1746.42,237.44,-266.88,-244.48,432.8662130497135,395.25898789896104,790.5179757979221,1185.776963696883
504,18:15:37:572000,-320,-608,-736,60.81863,-79.79982,-187.885498,212.9973647,1746.42,-30.08,-57.6,-144.0,157.9828041275379,395.25898789896104,790.5179757979221,1185.776963696883
505,18:15:37:750000,320,-160,-896,60.201271,-74.963997,-195.448273,217.8160263,1746.42,230.4,-99.2,-105.6,272.16935903955095,395.25898789896104,790.5179757979221,1185.776963696883
506,18:15:37:840000,960,-544,-32,82.8619,-83.763672,-192.062378,225.3228889,1746.42,7.68,-186.24,-64.0,197.07947635408414,395.25898789896104,790.5179757979221,1185.776963696883
507,18:15:37:975000,-704,384,96,63.193123,-75.070175,-186.197433,210.4718176,1746.42,-145.92,-157.44,-117.12,244.5344441995851,395.25898789896104,790.5179757979221,1185.776963696883
508,18:15:38:067000,-672,128,352,44.98888,-71.33091,-175.397751,194.6187789,1746.42,-192.64,-72.96,-142.72,250.60392973774373,395.25898789896104,790.5179757979221,1185.776963696883
509,18:15:38:382000,160,-224,-544,47.807739,-74.102287,-182.725266,202.8922169,1746.42,-184.96,-67.2,-122.88,232.0033103212107,395.25898789896104,790.5179757979221,1185.776963696883
510,18:15:38:470000,64,320,-384,48.19598,-67.054688,-186.676804,204.1259729,1746.42,-184.32,-23.04,-131.2,227.4162351284534,395.25898789896104,790.5179757979221,1185.776963696883
511,18:15:38:606000,64,480,256,48.566154,-57.36935,-178.119614,193.3300559,1746.42,-175.36,8.96,-137.6,223.0810866030556,395.25898789896104,790.5179757979221,1185.776963696883
512,18:15:38:693000,0,1504,-896,47.454292,-29.915003,-191.851715,199.8847112,1746.42,-190.72,39.68,-139.52,239.6131281879188,395.25898789896104,790.5179757979221,1185.776963696883
513,18:15:38:829000,672,-160,-416,61.445774,-32.231773,-196.118149,208.0307638,1746.42,-181.12,58.24,-142.08,237.45121267325632,395.25898789896104,790.5179757979221,1185.776963696883
514,18:15:38:967000,832,192,-448,78.536201,-28.298132,-200.843613,217.5014391,1746.42,-148.48,89.6,-177.92,248.45522091515807,395.25898789896104,790.5179757979221,1185.776963696883
515,18:15:39:055000,-384,-672,1440,68.348763,-39.444656,-170.477829,187.8566594,1746.42,-145.28,83.2,-155.52,228.50599291922302,395.25898789896104,790.5179757979221,1185.776963696883
516,18:15:39:144000,-512,-32,-96,55.728764,-39.316334,-169.080994,182.3179963,1746.42,-150.4,81.92,-155.52,231.33853289065357,395.25898789896104,790.5179757979221,1185.776963696883
517,18:15:39:385000,-160,-256,128,51.08532,-42.988537,-163.603806,176.7029416,1746.42,-142.08,67.2,-151.68,218.4247898018904,395.25898789896104,790.5179757979221,1185.776963696883
518,18:15:39:504000,-448,-576,-128,40.524727,-51.908955,-162.955505,175.759181,1746.42,-152.96,59.52,-141.44,216.66717702503996,395.25898789896104,790.5179757979221,1185.776963696883
519,18:15:39:593000,-672,608,64,25.615902,-40.932716,-158.894043,166.0691982,1746.42,-153.6,84.48,-121.6,213.3457063078608,395.25898789896104,790.5179757979221,1185.776963696883
520,18:15:17:321000,-1984,-1184,-128,10.911464,20.143747,38.438805,44.74787503,1746.42,-197.76,39.68,-113.28,231.33499173276834,395.25898789896104,790.5179757979221,1185.776963696883
521,18:15:21:642000,1120,1504,-608,5.466331,39.520996,30.415575,50.16868647,1746.42,-187.52,84.48,-122.88,239.58321143185304,395.25898789896104,790.5179757979221,1185.776963696883
522,18:15:22:408000,-2144,-2048,960,-33.58997,1.751053,42.425961,54.14161466,1746.42,-263.04,41.6,-107.52,287.1953202961358,395.25898789896104,790.5179757979221,1185.776963696883
523,18:15:22:720000,-3552,-1696,384,-99.028473,-29.657183,46.862812,113.5002648,1746.42,-321.28,7.68,-77.44,330.57037737825203,395.25898789896104,790.5179757979221,1185.776963696883
524,18:15:23:036000,-2880,-2720,2880,-153.310471,-80.152374,83.436729,192.0681945,1746.42,-388.48,-60.16,-10.88,393.2611224110515,395.25898789896104,790.5179757979221,1185.776963696883
525,18:15:23:130000,2432,-2112,-4192,-101.116325,-119.560745,25.901129,158.7140555,1746.42,-319.36,-85.76,-87.68,342.1014025110099,395.25898789896104,790.5179757979221,1185.776963696883
526,18:15:23:483000,6112,768,-3584,28.061602,-102.001076,-26.072914,108.956275,1746.42,-172.8,-63.36,-154.88,240.54551336493475,395.25898789896104,790.5179757979221,1185.776963696883
527,18:15:23:621000,896,1760,-160,47.886032,-65.248985,-28.108932,85.67738419,1746.42,-162.56,-48.0,-197.12,259.97316784622217,395.25898789896104,790.5179757979221,1185.776963696883
528,18:15:23:726000,320,-6240,4800,54.065632,-189.128448,44.381699,201.6491944,1746.42,-137.6,-157.44,-94.08,229.28619670621256,395.25898789896104,790.5179757979221,1185.776963696883
529,18:15:23:800000,4928,0,8128,162.868805,-184.959488,175.315506,302.4430302,1746.42,-42.88,-160.0,51.84,173.5686607657039,395.25898789896104,790.5179757979221,1185.776963696883
530,18:15:23:893000,3136,4704,-8288,233.967285,-79.126205,19.009953,247.7156133,1746.42,13.44,-67.84,-117.12,136.0146815604845,395.25898789896104,790.5179757979221,1185.776963696883
531,18:15:23:980000,-1248,1024,5248,197.34845,-53.519943,129.541565,242.0574562,1746.42,-41.6,-71.68,-19.2,85.07186608979494,395.25898789896104,790.5179757979221,1185.776963696883
532,18:15:24:070000,6912,-288,160,363.94397,-58.953964,130.236511,391.0144907,1746.42,92.8,-73.6,-14.08,119.27718306532897,395.25898789896104,790.5179757979221,1185.776963696883
533,18:15:24:163000,11264,6656,1088,662.303894,93.8358,151.614227,685.8851793,1746.42,310.4,44.16,24.96,314.51751493358836,395.25898789896104,790.5179757979221,1185.776963696883
534,18:15:24:252000,-2016,-1312,-1216,575.891479,58.464851,121.195686,591.4030171,1746.42,373.76,7.04,30.72,375.08641351027364,395.25898789896104,790.5179757979221,1185.776963696883
535,18:15:24:341000,4224,4832,-3488,695.821716,178.830734,40.566463,719.5789948,1746.42,468.48,111.36,-10.24,481.64241673673223,395.25898789896104,790.5179757979221,1185.776963696883
536,18:15:24:444000,4256,4544,-11520,817.12207,296.166809,-229.860901,899.0212955,1746.42,577.92,207.36,-279.04,674.4279187578165,395.25898789896104,790.5179757979221,1185.776963696883
537,18:15:24:520000,-3584,1120,1184,662.148499,319.561066,-190.280563,759.4515141,1746.42,508.16,220.16,-241.28,604.0803337305396,395.25898789896104,790.5179757979221,1185.776963696883
538,18:15:24:609000,2592,-1472,-1056,733.356384,269.29895,-214.503967,810.1515058,1746.42,560.64,198.4,-234.88,639.4125303745619,395.25898789896104,790.5179757979221,1185.776963696883
539,18:15:24:700000,6816,1792,-4096,957.853882,312.299316,-321.933258,1057.665327,1746.42,695.04,246.4,-327.04,806.6899796080276,395.25898789896104,790.5179757979221,1185.776963696883
540,18:15:24:882000,4448,32,-2752,1096.594727,304.373383,-392.312988,1203.774328,1746.42,770.56,241.28,-359.04,883.6789426030248,395.25898789896104,790.5179757979221,1185.776963696883
541,18:15:24:971000,-4192,-2496,480,880.861206,226.945831,-366.60199,980.7231483,1746.42,666.88,176.0,-352.0,774.344196336487,395.25898789896104,790.5179757979221,1185.776963696883
542,18:15:25:063000,160,-3200,3680,849.748779,129.725937,-248.782745,894.8713094,1746.42,668.8,98.56,-274.56,729.6510859308029,395.25898789896104,790.5179757979221,1185.776963696883
543,18:15:25:197000,1952,-704,1344,895.983643,105.196243,-200.184204,924.0815189,1746.42,693.76,58.88,-273.28,747.9650729813525,395.25898789896104,790.5179757979221,1185.776963696883
544,18:15:25:290000,256,2560,-3712,869.675049,176.492569,-307.37439,939.1290292,1746.42,728.96,140.16,-352.0,821.5421518096317,395.25898789896104,790.5179757979221,1185.776963696883
545,18:15:25:532000,-2144,288,-320,749.217712,179.789688,-307.773773,829.6844022,1746.42,681.6,152.32,-341.12,777.266232895782,395.25898789896104,790.5179757979221,1185.776963696883
546,18:15:25:601000,-1056,-1152,4672,675.824036,141.458649,-155.040558,707.6625267,1746.42,692.48,129.28,-239.36,743.9993806449035,395.25898789896104,790.5179757979221,1185.776963696883
547,18:15:25:847000,13056,-11072,-5760,1176.249878,-180.369629,-337.902832,1237.042967,1746.42,944.0,-86.4,-369.92,1017.5665906465287,395.25898789896104,790.5179757979221,1185.776963696883
548,18:15:26:166000,-12704,1920,-2816,509.873474,-109.074547,-424.666016,672.4651972,1746.42,678.4,-72.32,-441.6,812.6913943189014,395.25898789896104,790.5179757979221,1185.776963696883
549,18:15:26:232000,12096,3808,-2112,1179.455933,24.739237,-484.473206,1275.320593,1746.42,935.68,-7.04,-440.96,1034.4043433783522,395.25898789896104,790.5179757979221,1185.776963696883
550,18:15:26:369000,6976,-1056,2752,1564.653931,-13.65848,-370.077423,1607.882389,1746.42,1052.16,-40.32,-403.84,1127.7203170999449,395.25898789896104,790.5179757979221,1185.776963696883
